captcha_text,chr_acc_beam_1,filename,med_b1,predicted_beam_1
a0p3v7,3,/kaggle/input/test-colour/test_cleaned_color_resized/a0p3v7-0.png,0.5,3op3v1
6p9kg,4,/kaggle/input/test-colour/test_cleaned_color_resized/6p9kg-0.png,0.8,6p9k6
v4tv,4,/kaggle/input/test-colour/test_cleaned_color_resized/v4tv-0.png,1.0,v4tv
98zdn,4,/kaggle/input/test-colour/test_cleaned_color_resized/98zdn-0.png,0.8,982dn
z5k4,4,/kaggle/input/test-colour/test_cleaned_color_resized/z5k4-0.png,1.0,z5k4
8gvjbeg,7,/kaggle/input/test-colour/test_cleaned_color_resized/8gvjbeg-0.png,1.0,8gvjbeg
1ed0i9xz,7,/kaggle/input/test-colour/test_cleaned_color_resized/1ed0i9xz-0.png,0.875,1edoi9xz
uy0bk4pi,7,/kaggle/input/test-colour/test_cleaned_color_resized/uy0bk4pi-0.png,0.875,uj0bk4pi
lxbsfv,6,/kaggle/input/test-colour/test_cleaned_color_resized/lxbsfv-0.png,1.0,lxbsfv
aiwh,4,/kaggle/input/test-colour/test_cleaned_color_resized/aiwh-0.png,1.0,aiwh
jnovjd,5,/kaggle/input/test-colour/test_cleaned_color_resized/jnovjd-0.png,0.8333333333333334,jn0vjd
5u6kf9x,6,/kaggle/input/test-colour/test_cleaned_color_resized/5u6kf9x-0.png,0.8571428571428572,5uckf9x
why8ub7r,8,/kaggle/input/test-colour/test_cleaned_color_resized/why8ub7r-0.png,1.0,why8ub7r
cvrclgjk,8,/kaggle/input/test-colour/test_cleaned_color_resized/cvrclgjk-0.png,1.0,cvrclgjk
982zt,5,/kaggle/input/test-colour/test_cleaned_color_resized/982zt-0.png,1.0,982zt
b842ks,5,/kaggle/input/test-colour/test_cleaned_color_resized/b842ks-0.png,0.8333333333333334,bq42ks
7zns,4,/kaggle/input/test-colour/test_cleaned_color_resized/7zns-0.png,1.0,7zns
qmb2,4,/kaggle/input/test-colour/test_cleaned_color_resized/qmb2-0.png,1.0,qmb2
fooa1y,3,/kaggle/input/test-colour/test_cleaned_color_resized/fooa1y-0.png,0.5,f00aiy
squ6k1,5,/kaggle/input/test-colour/test_cleaned_color_resized/squ6k1-0.png,0.8333333333333334,squbk1
wxw2g9o,5,/kaggle/input/test-colour/test_cleaned_color_resized/wxw2g9o-0.png,0.7142857142857143,wtw29o
skq2662u,8,/kaggle/input/test-colour/test_cleaned_color_resized/skq2662u-0.png,1.0,skq2662u
hyj870q,6,/kaggle/input/test-colour/test_cleaned_color_resized/hyj870q-0.png,0.8571428571428572,hyi870q
jmpk66yr,8,/kaggle/input/test-colour/test_cleaned_color_resized/jmpk66yr-0.png,1.0,jmpk66yr
6tp0xi,6,/kaggle/input/test-colour/test_cleaned_color_resized/6tp0xi-0.png,1.0,6tp0xi
sxou94,3,/kaggle/input/test-colour/test_cleaned_color_resized/sxou94-0.png,0.5,svvw94
kfj8,4,/kaggle/input/test-colour/test_cleaned_color_resized/kfj8-0.png,1.0,kfj8
hsb1tie,7,/kaggle/input/test-colour/test_cleaned_color_resized/hsb1tie-0.png,1.0,hsb1tie
nlha0,5,/kaggle/input/test-colour/test_cleaned_color_resized/nlha0-0.png,1.0,nlha0
vfsd9fyt,8,/kaggle/input/test-colour/test_cleaned_color_resized/vfsd9fyt-0.png,1.0,vfsd9fyt
mmr4,4,/kaggle/input/test-colour/test_cleaned_color_resized/mmr4-0.png,1.0,mmr4
quuhy,5,/kaggle/input/test-colour/test_cleaned_color_resized/quuhy-0.png,1.0,quuhy
ss659hx,7,/kaggle/input/test-colour/test_cleaned_color_resized/ss659hx-0.png,1.0,ss659hx
ldjy,4,/kaggle/input/test-colour/test_cleaned_color_resized/ldjy-0.png,1.0,ldjy
aeylheco,7,/kaggle/input/test-colour/test_cleaned_color_resized/aeylheco-0.png,0.875,aeylhec0
w62rj61a,7,/kaggle/input/test-colour/test_cleaned_color_resized/w62rj61a-0.png,0.875,w62ri61a
x2f7mwro,7,/kaggle/input/test-colour/test_cleaned_color_resized/x2f7mwro-0.png,0.875,x2f7mwr0
affv2,5,/kaggle/input/test-colour/test_cleaned_color_resized/affv2-0.png,1.0,affv2
zmnaw8vx,6,/kaggle/input/test-colour/test_cleaned_color_resized/zmnaw8vx-0.png,0.75,7mnaw8v4
ofb9,3,/kaggle/input/test-colour/test_cleaned_color_resized/ofb9-0.png,0.75,ofbs
qa8zt2,5,/kaggle/input/test-colour/test_cleaned_color_resized/qa8zt2-0.png,0.8333333333333334,qa8zr2
djvh,4,/kaggle/input/test-colour/test_cleaned_color_resized/djvh-0.png,1.0,djvh
dl32zbu,6,/kaggle/input/test-colour/test_cleaned_color_resized/dl32zbu-0.png,0.8571428571428572,dl32zbm
2y11w,5,/kaggle/input/test-colour/test_cleaned_color_resized/2y11w-0.png,1.0,2y11w
265qfy,6,/kaggle/input/test-colour/test_cleaned_color_resized/265qfy-0.png,1.0,265qfy
ioetlydo,5,/kaggle/input/test-colour/test_cleaned_color_resized/ioetlydo-0.png,0.5555555555555556,1outl4d0o
4ozs1,5,/kaggle/input/test-colour/test_cleaned_color_resized/4ozs1-0.png,1.0,4ozs1
9kdflf,4,/kaggle/input/test-colour/test_cleaned_color_resized/9kdflf-0.png,0.6666666666666667,9hoflf
1x44n7nx,8,/kaggle/input/test-colour/test_cleaned_color_resized/1x44n7nx-0.png,1.0,1x44n7nx
h8tg,3,/kaggle/input/test-colour/test_cleaned_color_resized/h8tg-0.png,0.75,hbtg
kjlcnst,7,/kaggle/input/test-colour/test_cleaned_color_resized/kjlcnst-0.png,1.0,kjlcnst
7dxi,4,/kaggle/input/test-colour/test_cleaned_color_resized/7dxi-0.png,1.0,7dxi
dogbl,5,/kaggle/input/test-colour/test_cleaned_color_resized/dogbl-0.png,1.0,dogbl
infph,5,/kaggle/input/test-colour/test_cleaned_color_resized/infph-0.png,1.0,infph
rlw272,6,/kaggle/input/test-colour/test_cleaned_color_resized/rlw272-0.png,1.0,rlw272
w7txn88,7,/kaggle/input/test-colour/test_cleaned_color_resized/w7txn88-0.png,1.0,w7txn88
2u6t6,5,/kaggle/input/test-colour/test_cleaned_color_resized/2u6t6-0.png,1.0,2u6t6
6uj1k,5,/kaggle/input/test-colour/test_cleaned_color_resized/6uj1k-0.png,1.0,6uj1k
6887qv,6,/kaggle/input/test-colour/test_cleaned_color_resized/6887qv-0.png,1.0,6887qv
fukr6x06,8,/kaggle/input/test-colour/test_cleaned_color_resized/fukr6x06-0.png,1.0,fukr6x06
b10cjyh5,5,/kaggle/input/test-colour/test_cleaned_color_resized/b10cjyh5-0.png,0.625,biocjyhs
d61iogli,7,/kaggle/input/test-colour/test_cleaned_color_resized/d61iogli-0.png,0.75,d6i1ogli
9q8x5jar,5,/kaggle/input/test-colour/test_cleaned_color_resized/9q8x5jar-0.png,0.625,9q3x5i0r
wvefdi,5,/kaggle/input/test-colour/test_cleaned_color_resized/wvefdi-0.png,0.8333333333333334,wvofdi
snicwm3g,7,/kaggle/input/test-colour/test_cleaned_color_resized/snicwm3g-0.png,0.875,snicwn3g
td18gcc,7,/kaggle/input/test-colour/test_cleaned_color_resized/td18gcc-0.png,1.0,td18gcc
1x8ljpi,7,/kaggle/input/test-colour/test_cleaned_color_resized/1x8ljpi-0.png,1.0,1x8ljpi
wpm345,6,/kaggle/input/test-colour/test_cleaned_color_resized/wpm345-0.png,1.0,wpm345
w3rexsk,5,/kaggle/input/test-colour/test_cleaned_color_resized/w3rexsk-0.png,0.7142857142857143,w3npxsk
8m5k7,5,/kaggle/input/test-colour/test_cleaned_color_resized/8m5k7-0.png,1.0,8m5k7
f5e9,4,/kaggle/input/test-colour/test_cleaned_color_resized/f5e9-0.png,1.0,f5e9
rctny,5,/kaggle/input/test-colour/test_cleaned_color_resized/rctny-0.png,1.0,rctny
3flp3ljj,7,/kaggle/input/test-colour/test_cleaned_color_resized/3flp3ljj-0.png,0.7,3f1p3l1jjj
29bgk,5,/kaggle/input/test-colour/test_cleaned_color_resized/29bgk-0.png,1.0,29bgk
4sc9,4,/kaggle/input/test-colour/test_cleaned_color_resized/4sc9-0.png,1.0,4sc9
p8b2vg,5,/kaggle/input/test-colour/test_cleaned_color_resized/p8b2vg-0.png,0.8333333333333334,p8b2v9
ckowcc3w,8,/kaggle/input/test-colour/test_cleaned_color_resized/ckowcc3w-0.png,1.0,ckowcc3w
43uquhed,8,/kaggle/input/test-colour/test_cleaned_color_resized/43uquhed-0.png,1.0,43uquhed
xlanpnt,6,/kaggle/input/test-colour/test_cleaned_color_resized/xlanpnt-0.png,0.8571428571428572,xlanprt
2v2n13je,8,/kaggle/input/test-colour/test_cleaned_color_resized/2v2n13je-0.png,1.0,2v2n13je
mbbip,5,/kaggle/input/test-colour/test_cleaned_color_resized/mbbip-0.png,1.0,mbbip
0pv2w1t,5,/kaggle/input/test-colour/test_cleaned_color_resized/0pv2w1t-0.png,0.7142857142857143,opv2wit
lszeci,6,/kaggle/input/test-colour/test_cleaned_color_resized/lszeci-0.png,1.0,lszeci
1bu55hc,7,/kaggle/input/test-colour/test_cleaned_color_resized/1bu55hc-0.png,1.0,1bu55hc
zqdfto,6,/kaggle/input/test-colour/test_cleaned_color_resized/zqdfto-0.png,1.0,zqdfto
p91f1mry,6,/kaggle/input/test-colour/test_cleaned_color_resized/p91f1mry-0.png,0.75,p9lflmry
lva2bqcz,6,/kaggle/input/test-colour/test_cleaned_color_resized/lva2bqcz-0.png,0.75,lvr2b0cz
qendxna,5,/kaggle/input/test-colour/test_cleaned_color_resized/qendxna-0.png,0.7142857142857143,qem0xna
7v1pp,4,/kaggle/input/test-colour/test_cleaned_color_resized/7v1pp-0.png,0.8,7v1pc
u0xb0l4k,4,/kaggle/input/test-colour/test_cleaned_color_resized/u0xb0l4k-0.png,0.5,uox6o14k
x6i6k,4,/kaggle/input/test-colour/test_cleaned_color_resized/x6i6k-0.png,0.8,x6iak
be1nxzo,6,/kaggle/input/test-colour/test_cleaned_color_resized/be1nxzo-0.png,0.8571428571428572,be1nxzd
b4bo0u,5,/kaggle/input/test-colour/test_cleaned_color_resized/b4bo0u-0.png,0.6666666666666667,b4b0ou
xze1h,5,/kaggle/input/test-colour/test_cleaned_color_resized/xze1h-0.png,1.0,xze1h
30znefk,6,/kaggle/input/test-colour/test_cleaned_color_resized/30znefk-0.png,0.8571428571428572,3oznefk
zszdczic,8,/kaggle/input/test-colour/test_cleaned_color_resized/zszdczic-0.png,1.0,zszdczic
1ewgub4,6,/kaggle/input/test-colour/test_cleaned_color_resized/1ewgub4-0.png,0.8571428571428572,1ew6ub4
g0lfj,3,/kaggle/input/test-colour/test_cleaned_color_resized/g0lfj-0.png,0.6,goifj
4g453z3p,7,/kaggle/input/test-colour/test_cleaned_color_resized/4g453z3p-0.png,0.875,4g45323p
rgv02,5,/kaggle/input/test-colour/test_cleaned_color_resized/rgv02-0.png,1.0,rgv02
327gm,5,/kaggle/input/test-colour/test_cleaned_color_resized/327gm-0.png,1.0,327gm
swrd36,6,/kaggle/input/test-colour/test_cleaned_color_resized/swrd36-0.png,1.0,swrd36
8ej7j,5,/kaggle/input/test-colour/test_cleaned_color_resized/8ej7j-0.png,1.0,8ej7j
yeak,4,/kaggle/input/test-colour/test_cleaned_color_resized/yeak-0.png,1.0,yeak
k0j12hf,7,/kaggle/input/test-colour/test_cleaned_color_resized/k0j12hf-0.png,1.0,k0j12hf
nyrp9e,6,/kaggle/input/test-colour/test_cleaned_color_resized/nyrp9e-0.png,1.0,nyrp9e
ikni4lb,6,/kaggle/input/test-colour/test_cleaned_color_resized/ikni4lb-0.png,0.8571428571428572,ikni4l8
pssgydfm,8,/kaggle/input/test-colour/test_cleaned_color_resized/pssgydfm-0.png,1.0,pssgydfm
mlqf,3,/kaggle/input/test-colour/test_cleaned_color_resized/mlqf-0.png,0.75,mlqt
y3ux06,6,/kaggle/input/test-colour/test_cleaned_color_resized/y3ux06-0.png,1.0,y3ux06
95j98se,7,/kaggle/input/test-colour/test_cleaned_color_resized/95j98se-0.png,1.0,95j98se
d6jceo,5,/kaggle/input/test-colour/test_cleaned_color_resized/d6jceo-0.png,0.8333333333333334,d6jcfo
xvowfg,5,/kaggle/input/test-colour/test_cleaned_color_resized/xvowfg-0.png,0.8333333333333334,xvdwfg
8yeix3b2,7,/kaggle/input/test-colour/test_cleaned_color_resized/8yeix3b2-0.png,0.875,byeix3b2
n4yvfz,4,/kaggle/input/test-colour/test_cleaned_color_resized/n4yvfz-0.png,0.6666666666666667,n4pvfr
9y4j9qb5,8,/kaggle/input/test-colour/test_cleaned_color_resized/9y4j9qb5-0.png,1.0,9y4j9qb5
skxhclvy,8,/kaggle/input/test-colour/test_cleaned_color_resized/skxhclvy-0.png,1.0,skxhclvy
l2qgx6,3,/kaggle/input/test-colour/test_cleaned_color_resized/l2qgx6-0.png,0.5,l2ocy6
7f3t77yk,6,/kaggle/input/test-colour/test_cleaned_color_resized/7f3t77yk-0.png,0.75,7q3x77yk
ah9z,3,/kaggle/input/test-colour/test_cleaned_color_resized/ah9z-0.png,0.75,oh9z
iwbeu,4,/kaggle/input/test-colour/test_cleaned_color_resized/iwbeu-0.png,0.8,1wbeu
kg8qx9v2,7,/kaggle/input/test-colour/test_cleaned_color_resized/kg8qx9v2-0.png,0.875,kg8px9v2
83ii1ma7,7,/kaggle/input/test-colour/test_cleaned_color_resized/83ii1ma7-0.png,0.875,q3ii1ma7
zdoblf,3,/kaggle/input/test-colour/test_cleaned_color_resized/zdoblf-0.png,0.5,2d08lf
q9mqu13,7,/kaggle/input/test-colour/test_cleaned_color_resized/q9mqu13-0.png,1.0,q9mqu13
11nm,4,/kaggle/input/test-colour/test_cleaned_color_resized/11nm-0.png,1.0,11nm
85yt3,4,/kaggle/input/test-colour/test_cleaned_color_resized/85yt3-0.png,0.8,85ytj
yfqf,4,/kaggle/input/test-colour/test_cleaned_color_resized/yfqf-0.png,1.0,yfqf
gj8s,2,/kaggle/input/test-colour/test_cleaned_color_resized/gj8s-0.png,0.5,gj0r
wybb,4,/kaggle/input/test-colour/test_cleaned_color_resized/wybb-0.png,1.0,wybb
8z5y,0,/kaggle/input/test-colour/test_cleaned_color_resized/8z5y-0.png,0.0,aeou
zrfa0m0j,8,/kaggle/input/test-colour/test_cleaned_color_resized/zrfa0m0j-0.png,1.0,zrfa0m0j
xptpi,4,/kaggle/input/test-colour/test_cleaned_color_resized/xptpi-0.png,0.8,xpipi
rv3io,5,/kaggle/input/test-colour/test_cleaned_color_resized/rv3io-0.png,1.0,rv3io
1cfa40wy,7,/kaggle/input/test-colour/test_cleaned_color_resized/1cfa40wy-0.png,0.875,icfa40wy
xhqxfi,5,/kaggle/input/test-colour/test_cleaned_color_resized/xhqxfi-0.png,0.8333333333333334,xhqxti
0sia,1,/kaggle/input/test-colour/test_cleaned_color_resized/0sia-0.png,0.25,d5i8
mkb7,3,/kaggle/input/test-colour/test_cleaned_color_resized/mkb7-1.png,0.75,mkh7
1ozltu,5,/kaggle/input/test-colour/test_cleaned_color_resized/1ozltu-0.png,0.8333333333333334,zozltu
p1ci63,6,/kaggle/input/test-colour/test_cleaned_color_resized/p1ci63-0.png,1.0,p1ci63
7q0agge,5,/kaggle/input/test-colour/test_cleaned_color_resized/7q0agge-0.png,0.7142857142857143,7qongge
66yeec0o,7,/kaggle/input/test-colour/test_cleaned_color_resized/66yeec0o-0.png,0.875,66yeec0d
lsapv,5,/kaggle/input/test-colour/test_cleaned_color_resized/lsapv-0.png,1.0,lsapv
dr1f,4,/kaggle/input/test-colour/test_cleaned_color_resized/dr1f-0.png,1.0,dr1f
7qbyo,4,/kaggle/input/test-colour/test_cleaned_color_resized/7qbyo-0.png,0.8,7qby0
dydqsftd,8,/kaggle/input/test-colour/test_cleaned_color_resized/dydqsftd-0.png,1.0,dydqsftd
bksz4,5,/kaggle/input/test-colour/test_cleaned_color_resized/bksz4-0.png,1.0,bksz4
bf90d36,6,/kaggle/input/test-colour/test_cleaned_color_resized/bf90d36-0.png,0.8571428571428572,bfq0d36
w8soc,3,/kaggle/input/test-colour/test_cleaned_color_resized/w8soc-0.png,0.6,u8sor
l9b4cou6,6,/kaggle/input/test-colour/test_cleaned_color_resized/l9b4cou6-0.png,0.75,l984c0u6
w0brzjyz,8,/kaggle/input/test-colour/test_cleaned_color_resized/w0brzjyz-0.png,1.0,w0brzjyz
vv4odhq6,8,/kaggle/input/test-colour/test_cleaned_color_resized/vv4odhq6-0.png,1.0,vv4odhq6
ls3d,4,/kaggle/input/test-colour/test_cleaned_color_resized/ls3d-0.png,1.0,ls3d
mc01,4,/kaggle/input/test-colour/test_cleaned_color_resized/mc01-0.png,1.0,mc01
fyhq8,5,/kaggle/input/test-colour/test_cleaned_color_resized/fyhq8-0.png,1.0,fyhq8
hwev766,6,/kaggle/input/test-colour/test_cleaned_color_resized/hwev766-0.png,0.8571428571428572,hwev166
ja37ao13,8,/kaggle/input/test-colour/test_cleaned_color_resized/ja37ao13-0.png,1.0,ja37ao13
ulb7ir,6,/kaggle/input/test-colour/test_cleaned_color_resized/ulb7ir-0.png,1.0,ulb7ir
ugvgbp9,7,/kaggle/input/test-colour/test_cleaned_color_resized/ugvgbp9-0.png,1.0,ugvgbp9
gw3l,4,/kaggle/input/test-colour/test_cleaned_color_resized/gw3l-0.png,1.0,gw3l
vbj0ok,6,/kaggle/input/test-colour/test_cleaned_color_resized/vbj0ok-0.png,1.0,vbj0ok
l9j1ovuz,7,/kaggle/input/test-colour/test_cleaned_color_resized/l9j1ovuz-0.png,0.875,l9j10vuz
62h2rq,6,/kaggle/input/test-colour/test_cleaned_color_resized/62h2rq-0.png,1.0,62h2rq
7yd13j,5,/kaggle/input/test-colour/test_cleaned_color_resized/7yd13j-0.png,0.8333333333333334,7yd13f
cwwtxxdn,8,/kaggle/input/test-colour/test_cleaned_color_resized/cwwtxxdn-0.png,1.0,cwwtxxdn
hxtahp3,7,/kaggle/input/test-colour/test_cleaned_color_resized/hxtahp3-0.png,1.0,hxtahp3
kwwf5,4,/kaggle/input/test-colour/test_cleaned_color_resized/kwwf5-0.png,0.6666666666666667,hwwwf5
5fx3r3h,6,/kaggle/input/test-colour/test_cleaned_color_resized/5fx3r3h-0.png,0.8571428571428572,5fx3h3h
8xbs5m1,7,/kaggle/input/test-colour/test_cleaned_color_resized/8xbs5m1-0.png,1.0,8xbs5m1
nrr4ow4,7,/kaggle/input/test-colour/test_cleaned_color_resized/nrr4ow4-0.png,1.0,nrr4ow4
loo3ncg,7,/kaggle/input/test-colour/test_cleaned_color_resized/loo3ncg-0.png,1.0,loo3ncg
hc0ulqk,3,/kaggle/input/test-colour/test_cleaned_color_resized/hc0ulqk-0.png,0.4285714285714286,k0jqk
a6d6ejh,7,/kaggle/input/test-colour/test_cleaned_color_resized/a6d6ejh-0.png,1.0,a6d6ejh
4hqru,5,/kaggle/input/test-colour/test_cleaned_color_resized/4hqru-0.png,1.0,4hqru
rbh9wyft,8,/kaggle/input/test-colour/test_cleaned_color_resized/rbh9wyft-0.png,1.0,rbh9wyft
i5kd0omr,7,/kaggle/input/test-colour/test_cleaned_color_resized/i5kd0omr-0.png,0.875,iskd0omr
zumj,4,/kaggle/input/test-colour/test_cleaned_color_resized/zumj-0.png,1.0,zumj
o3ag8,5,/kaggle/input/test-colour/test_cleaned_color_resized/o3ag8-0.png,1.0,o3ag8
hqo6slvr,7,/kaggle/input/test-colour/test_cleaned_color_resized/hqo6slvr-0.png,0.875,hqo6s1vr
vhrnb,5,/kaggle/input/test-colour/test_cleaned_color_resized/vhrnb-0.png,1.0,vhrnb
fdb0,3,/kaggle/input/test-colour/test_cleaned_color_resized/fdb0-0.png,0.75,f0b0
6e8ky5vl,7,/kaggle/input/test-colour/test_cleaned_color_resized/6e8ky5vl-0.png,0.875,6e8ky5v1
72ok,4,/kaggle/input/test-colour/test_cleaned_color_resized/72ok-0.png,1.0,72ok
0msi,4,/kaggle/input/test-colour/test_cleaned_color_resized/0msi-0.png,1.0,0msi
dooeac1,7,/kaggle/input/test-colour/test_cleaned_color_resized/dooeac1-0.png,1.0,dooeac1
eeaveky,6,/kaggle/input/test-colour/test_cleaned_color_resized/eeaveky-0.png,0.8571428571428572,eeavehy
qyro,3,/kaggle/input/test-colour/test_cleaned_color_resized/qyro-0.png,0.75,qypo
03zl9o,5,/kaggle/input/test-colour/test_cleaned_color_resized/03zl9o-0.png,0.8333333333333334,03zl9d
qj0gpg,5,/kaggle/input/test-colour/test_cleaned_color_resized/qj0gpg-0.png,0.8333333333333334,0j0gpg
qh5udu,6,/kaggle/input/test-colour/test_cleaned_color_resized/qh5udu-0.png,1.0,qh5udu
pkz82,4,/kaggle/input/test-colour/test_cleaned_color_resized/pkz82-0.png,0.8,pkz8z
nis04e,6,/kaggle/input/test-colour/test_cleaned_color_resized/nis04e-0.png,1.0,nis04e
tbcbw2c,7,/kaggle/input/test-colour/test_cleaned_color_resized/tbcbw2c-0.png,1.0,tbcbw2c
nfhgxq,6,/kaggle/input/test-colour/test_cleaned_color_resized/nfhgxq-0.png,1.0,nfhgxq
2mvjsa,6,/kaggle/input/test-colour/test_cleaned_color_resized/2mvjsa-0.png,1.0,2mvjsa
0lfjfob,5,/kaggle/input/test-colour/test_cleaned_color_resized/0lfjfob-0.png,0.7142857142857143,0yfifob
k5lutd,3,/kaggle/input/test-colour/test_cleaned_color_resized/k5lutd-0.png,0.5,y5l4to
agti,4,/kaggle/input/test-colour/test_cleaned_color_resized/agti-0.png,1.0,agti
gc95,4,/kaggle/input/test-colour/test_cleaned_color_resized/gc95-0.png,1.0,gc95
uwgf2,5,/kaggle/input/test-colour/test_cleaned_color_resized/uwgf2-0.png,1.0,uwgf2
c0u7m,4,/kaggle/input/test-colour/test_cleaned_color_resized/c0u7m-0.png,0.8,cou7m
bpc5hioe,8,/kaggle/input/test-colour/test_cleaned_color_resized/bpc5hioe-0.png,1.0,bpc5hioe
q71wa,5,/kaggle/input/test-colour/test_cleaned_color_resized/q71wa-0.png,1.0,q71wa
9snz6yol,8,/kaggle/input/test-colour/test_cleaned_color_resized/9snz6yol-0.png,1.0,9snz6yol
3eo06,3,/kaggle/input/test-colour/test_cleaned_color_resized/3eo06-0.png,0.6,3dn06
steu,4,/kaggle/input/test-colour/test_cleaned_color_resized/steu-0.png,1.0,steu
g0atmsxc,8,/kaggle/input/test-colour/test_cleaned_color_resized/g0atmsxc-0.png,1.0,g0atmsxc
ccphknh,7,/kaggle/input/test-colour/test_cleaned_color_resized/ccphknh-0.png,1.0,ccphknh
13bsgn2,5,/kaggle/input/test-colour/test_cleaned_color_resized/13bsgn2-0.png,0.7142857142857143,13bsqu2
s3clp7,6,/kaggle/input/test-colour/test_cleaned_color_resized/s3clp7-0.png,1.0,s3clp7
uru17mq,7,/kaggle/input/test-colour/test_cleaned_color_resized/uru17mq-0.png,1.0,uru17mq
ylk9pbpy,8,/kaggle/input/test-colour/test_cleaned_color_resized/ylk9pbpy-0.png,1.0,ylk9pbpy
5d7659,6,/kaggle/input/test-colour/test_cleaned_color_resized/5d7659-0.png,1.0,5d7659
80qkq,4,/kaggle/input/test-colour/test_cleaned_color_resized/80qkq-0.png,0.8,8dqkq
1o5kcof,5,/kaggle/input/test-colour/test_cleaned_color_resized/1o5kcof-0.png,0.7142857142857143,i05kcof
8fhvr,4,/kaggle/input/test-colour/test_cleaned_color_resized/8fhvr-0.png,0.8,8fhur
rtxicbh,5,/kaggle/input/test-colour/test_cleaned_color_resized/rtxicbh-0.png,0.7142857142857143,ptxicby
y68r,4,/kaggle/input/test-colour/test_cleaned_color_resized/y68r-0.png,1.0,y68r
4hdb,4,/kaggle/input/test-colour/test_cleaned_color_resized/4hdb-0.png,1.0,4hdb
6xhz,4,/kaggle/input/test-colour/test_cleaned_color_resized/6xhz-0.png,1.0,6xhz
5gxru5c,5,/kaggle/input/test-colour/test_cleaned_color_resized/5gxru5c-0.png,0.7142857142857143,sgxrusc
p0w0j,5,/kaggle/input/test-colour/test_cleaned_color_resized/p0w0j-0.png,1.0,p0w0j
zztd6,4,/kaggle/input/test-colour/test_cleaned_color_resized/zztd6-0.png,0.8,zztj6
whs8wa,6,/kaggle/input/test-colour/test_cleaned_color_resized/whs8wa-0.png,1.0,whs8wa
ph2tst,6,/kaggle/input/test-colour/test_cleaned_color_resized/ph2tst-0.png,1.0,ph2tst
s8n5a5k,5,/kaggle/input/test-colour/test_cleaned_color_resized/s8n5a5k-0.png,0.7142857142857143,q0n5a5k
n0droc,4,/kaggle/input/test-colour/test_cleaned_color_resized/n0droc-0.png,0.6666666666666667,n0or0c
kyswo,4,/kaggle/input/test-colour/test_cleaned_color_resized/kyswo-0.png,0.8,kysw0
szuz,4,/kaggle/input/test-colour/test_cleaned_color_resized/szuz-0.png,1.0,szuz
60dmyc0q,7,/kaggle/input/test-colour/test_cleaned_color_resized/60dmyc0q-0.png,0.875,60pmyc0q
4hjvpr,6,/kaggle/input/test-colour/test_cleaned_color_resized/4hjvpr-0.png,1.0,4hjvpr
zcn0,3,/kaggle/input/test-colour/test_cleaned_color_resized/zcn0-0.png,0.75,zcno
08nxd77,7,/kaggle/input/test-colour/test_cleaned_color_resized/08nxd77-0.png,1.0,08nxd77
jw0hsa6n,8,/kaggle/input/test-colour/test_cleaned_color_resized/jw0hsa6n-0.png,1.0,jw0hsa6n
0yoxyw5,5,/kaggle/input/test-colour/test_cleaned_color_resized/0yoxyw5-0.png,0.7142857142857143,oy0xyw5
lho2v,4,/kaggle/input/test-colour/test_cleaned_color_resized/lho2v-0.png,0.8,lh02v
4cjt,4,/kaggle/input/test-colour/test_cleaned_color_resized/4cjt-0.png,1.0,4cjt
pkf116,6,/kaggle/input/test-colour/test_cleaned_color_resized/pkf116-0.png,0.8571428571428572,pkf1116
x31s3su,7,/kaggle/input/test-colour/test_cleaned_color_resized/x31s3su-0.png,1.0,x31s3su
omcp7jt,7,/kaggle/input/test-colour/test_cleaned_color_resized/omcp7jt-0.png,1.0,omcp7jt
iackdv2,6,/kaggle/input/test-colour/test_cleaned_color_resized/iackdv2-0.png,0.8571428571428572,iack0v2
eyqul0,5,/kaggle/input/test-colour/test_cleaned_color_resized/eyqul0-0.png,0.8333333333333334,eyqulo
xun9,4,/kaggle/input/test-colour/test_cleaned_color_resized/xun9-0.png,1.0,xun9
8vvo6nxj,6,/kaggle/input/test-colour/test_cleaned_color_resized/8vvo6nxj-0.png,0.75,8vv0gnxj
6ezy,4,/kaggle/input/test-colour/test_cleaned_color_resized/6ezy-0.png,1.0,6ezy
zkw5,4,/kaggle/input/test-colour/test_cleaned_color_resized/zkw5-0.png,1.0,zkw5
5xg9,4,/kaggle/input/test-colour/test_cleaned_color_resized/5xg9-0.png,1.0,5xg9
6rn1,2,/kaggle/input/test-colour/test_cleaned_color_resized/6rn1-0.png,0.5,6pnl
cc8am3d,7,/kaggle/input/test-colour/test_cleaned_color_resized/cc8am3d-0.png,1.0,cc8am3d
vr1n847a,8,/kaggle/input/test-colour/test_cleaned_color_resized/vr1n847a-0.png,1.0,vr1n847a
am3zutsp,8,/kaggle/input/test-colour/test_cleaned_color_resized/am3zutsp-0.png,1.0,am3zutsp
pf6xwe54,6,/kaggle/input/test-colour/test_cleaned_color_resized/pf6xwe54-0.png,0.75,pp6xwz54
p13ix,5,/kaggle/input/test-colour/test_cleaned_color_resized/p13ix-0.png,1.0,p13ix
eqyl,4,/kaggle/input/test-colour/test_cleaned_color_resized/eqyl-0.png,1.0,eqyl
1324mrg,5,/kaggle/input/test-colour/test_cleaned_color_resized/1324mrg-0.png,0.7142857142857143,i3z4mrg
3vslm,5,/kaggle/input/test-colour/test_cleaned_color_resized/3vslm-0.png,1.0,3vslm
