captcha_text,chr_acc_beam_1,filename,med_b1,predicted_beam_1
5nkkc244,8,/kaggle/input/test-colour/test_cleaned_color_resized/5nkkc244-0.png,1.0,5nkkc244
x88o0,4,/kaggle/input/test-colour/test_cleaned_color_resized/x88o0-0.png,0.8,x8880
a0p3v7,3,/kaggle/input/test-colour/test_cleaned_color_resized/a0p3v7-0.png,0.5,zq3v7
6p9kg,4,/kaggle/input/test-colour/test_cleaned_color_resized/6p9kg-0.png,0.8,6p9k6
v4tv,4,/kaggle/input/test-colour/test_cleaned_color_resized/v4tv-0.png,1.0,v4tv
98zdn,4,/kaggle/input/test-colour/test_cleaned_color_resized/98zdn-0.png,0.8,982dn
z5k4,4,/kaggle/input/test-colour/test_cleaned_color_resized/z5k4-0.png,1.0,z5k4
8gvjbeg,7,/kaggle/input/test-colour/test_cleaned_color_resized/8gvjbeg-0.png,1.0,8gvjbeg
1ed0i9xz,8,/kaggle/input/test-colour/test_cleaned_color_resized/1ed0i9xz-0.png,1.0,1ed0i9xz
uy0bk4pi,7,/kaggle/input/test-colour/test_cleaned_color_resized/uy0bk4pi-0.png,0.875,uy06k4pi
lxbsfv,6,/kaggle/input/test-colour/test_cleaned_color_resized/lxbsfv-0.png,1.0,lxbsfv
aiwh,2,/kaggle/input/test-colour/test_cleaned_color_resized/aiwh-0.png,0.5,ajwk
jnovjd,6,/kaggle/input/test-colour/test_cleaned_color_resized/jnovjd-0.png,1.0,jnovjd
5u6kf9x,6,/kaggle/input/test-colour/test_cleaned_color_resized/5u6kf9x-0.png,0.8571428571428572,5ugkf9x
why8ub7r,5,/kaggle/input/test-colour/test_cleaned_color_resized/why8ub7r-0.png,0.625,whq8u67v
cvrclgjk,8,/kaggle/input/test-colour/test_cleaned_color_resized/cvrclgjk-0.png,0.8888888888888888,cvrcllgjk
982zt,5,/kaggle/input/test-colour/test_cleaned_color_resized/982zt-0.png,1.0,982zt
b842ks,6,/kaggle/input/test-colour/test_cleaned_color_resized/b842ks-0.png,1.0,b842ks
7zns,4,/kaggle/input/test-colour/test_cleaned_color_resized/7zns-0.png,1.0,7zns
qmb2,4,/kaggle/input/test-colour/test_cleaned_color_resized/qmb2-0.png,1.0,qmb2
fooa1y,6,/kaggle/input/test-colour/test_cleaned_color_resized/fooa1y-0.png,1.0,fooa1y
squ6k1,3,/kaggle/input/test-colour/test_cleaned_color_resized/squ6k1-0.png,0.5,squb7
wxw2g9o,5,/kaggle/input/test-colour/test_cleaned_color_resized/wxw2g9o-0.png,0.7142857142857143,wtw2j9o
skq2662u,8,/kaggle/input/test-colour/test_cleaned_color_resized/skq2662u-0.png,1.0,skq2662u
hyj870q,7,/kaggle/input/test-colour/test_cleaned_color_resized/hyj870q-0.png,1.0,hyj870q
jmpk66yr,8,/kaggle/input/test-colour/test_cleaned_color_resized/jmpk66yr-0.png,1.0,jmpk66yr
6tp0xi,4,/kaggle/input/test-colour/test_cleaned_color_resized/6tp0xi-0.png,0.6666666666666667,6tpox1
sxou94,2,/kaggle/input/test-colour/test_cleaned_color_resized/sxou94-0.png,0.33333333333333337,svewq4
kfj8,4,/kaggle/input/test-colour/test_cleaned_color_resized/kfj8-0.png,1.0,kfj8
hsb1tie,7,/kaggle/input/test-colour/test_cleaned_color_resized/hsb1tie-0.png,1.0,hsb1tie
nlha0,4,/kaggle/input/test-colour/test_cleaned_color_resized/nlha0-0.png,0.6666666666666667,nlhhao
vfsd9fyt,8,/kaggle/input/test-colour/test_cleaned_color_resized/vfsd9fyt-0.png,1.0,vfsd9fyt
mmr4,3,/kaggle/input/test-colour/test_cleaned_color_resized/mmr4-0.png,0.75,mm4
quuhy,5,/kaggle/input/test-colour/test_cleaned_color_resized/quuhy-0.png,1.0,quuhy
ss659hx,6,/kaggle/input/test-colour/test_cleaned_color_resized/ss659hx-0.png,0.8571428571428572,ss6s9hx
ldjy,4,/kaggle/input/test-colour/test_cleaned_color_resized/ldjy-0.png,1.0,ldjy
aeylheco,8,/kaggle/input/test-colour/test_cleaned_color_resized/aeylheco-0.png,1.0,aeylheco
w62rj61a,5,/kaggle/input/test-colour/test_cleaned_color_resized/w62rj61a-0.png,0.625,w82rj67o
x2f7mwro,8,/kaggle/input/test-colour/test_cleaned_color_resized/x2f7mwro-0.png,0.8888888888888888,x2ff7mwro
affv2,5,/kaggle/input/test-colour/test_cleaned_color_resized/affv2-0.png,1.0,affv2
zmnaw8vx,7,/kaggle/input/test-colour/test_cleaned_color_resized/zmnaw8vx-0.png,0.875,zmnaw8v
ofb9,1,/kaggle/input/test-colour/test_cleaned_color_resized/ofb9-0.png,0.25,ef6j
qa8zt2,6,/kaggle/input/test-colour/test_cleaned_color_resized/qa8zt2-0.png,1.0,qa8zt2
djvh,4,/kaggle/input/test-colour/test_cleaned_color_resized/djvh-0.png,1.0,djvh
dl32zbu,4,/kaggle/input/test-colour/test_cleaned_color_resized/dl32zbu-0.png,0.5714285714285714,d23zbw
2y11w,4,/kaggle/input/test-colour/test_cleaned_color_resized/2y11w-0.png,0.8,2y21w
265qfy,6,/kaggle/input/test-colour/test_cleaned_color_resized/265qfy-0.png,1.0,265qfy
ioetlydo,3,/kaggle/input/test-colour/test_cleaned_color_resized/ioetlydo-0.png,0.375,iqtt40o
4ozs1,3,/kaggle/input/test-colour/test_cleaned_color_resized/4ozs1-0.png,0.6,q0zs1
9kdflf,4,/kaggle/input/test-colour/test_cleaned_color_resized/9kdflf-0.png,0.6666666666666667,9hqflf
1x44n7nx,7,/kaggle/input/test-colour/test_cleaned_color_resized/1x44n7nx-0.png,0.875,1x44n7n
h8tg,4,/kaggle/input/test-colour/test_cleaned_color_resized/h8tg-0.png,1.0,h8tg
kjlcnst,6,/kaggle/input/test-colour/test_cleaned_color_resized/kjlcnst-0.png,0.8571428571428572,kjlcns7
7dxi,3,/kaggle/input/test-colour/test_cleaned_color_resized/7dxi-0.png,0.75,7dx1
dogbl,5,/kaggle/input/test-colour/test_cleaned_color_resized/dogbl-0.png,1.0,dogbl
infph,2,/kaggle/input/test-colour/test_cleaned_color_resized/infph-0.png,0.4,1nfrk
rlw272,6,/kaggle/input/test-colour/test_cleaned_color_resized/rlw272-0.png,1.0,rlw272
w7txn88,5,/kaggle/input/test-colour/test_cleaned_color_resized/w7txn88-0.png,0.7142857142857143,w7tx08w
2u6t6,5,/kaggle/input/test-colour/test_cleaned_color_resized/2u6t6-0.png,1.0,2u6t6
6uj1k,5,/kaggle/input/test-colour/test_cleaned_color_resized/6uj1k-0.png,1.0,6uj1k
6887qv,5,/kaggle/input/test-colour/test_cleaned_color_resized/6887qv-0.png,0.8333333333333334,687qv
fukr6x06,7,/kaggle/input/test-colour/test_cleaned_color_resized/fukr6x06-0.png,0.875,fukr6xd6
b10cjyh5,4,/kaggle/input/test-colour/test_cleaned_color_resized/b10cjyh5-0.png,0.5,biocjyxs
d61iogli,5,/kaggle/input/test-colour/test_cleaned_color_resized/d61iogli-0.png,0.625,d6li6li
9q8x5jar,5,/kaggle/input/test-colour/test_cleaned_color_resized/9q8x5jar-0.png,0.625,9q3x5fgr
wvefdi,5,/kaggle/input/test-colour/test_cleaned_color_resized/wvefdi-0.png,0.8333333333333334,wvffdi
snicwm3g,8,/kaggle/input/test-colour/test_cleaned_color_resized/snicwm3g-0.png,1.0,snicwm3g
td18gcc,6,/kaggle/input/test-colour/test_cleaned_color_resized/td18gcc-0.png,0.75,td178gce
1x8ljpi,5,/kaggle/input/test-colour/test_cleaned_color_resized/1x8ljpi-0.png,0.7142857142857143,1w8ijpi
wpm345,6,/kaggle/input/test-colour/test_cleaned_color_resized/wpm345-0.png,1.0,wpm345
w3rexsk,4,/kaggle/input/test-colour/test_cleaned_color_resized/w3rexsk-0.png,0.5714285714285714,w3sex5x
8m5k7,5,/kaggle/input/test-colour/test_cleaned_color_resized/8m5k7-0.png,1.0,8m5k7
f5e9,4,/kaggle/input/test-colour/test_cleaned_color_resized/f5e9-0.png,1.0,f5e9
rctny,4,/kaggle/input/test-colour/test_cleaned_color_resized/rctny-0.png,0.8,rctn4
3flp3ljj,5,/kaggle/input/test-colour/test_cleaned_color_resized/3flp3ljj-0.png,0.625,3f3lj
29bgk,5,/kaggle/input/test-colour/test_cleaned_color_resized/29bgk-0.png,1.0,29bgk
4sc9,4,/kaggle/input/test-colour/test_cleaned_color_resized/4sc9-0.png,1.0,4sc9
p8b2vg,5,/kaggle/input/test-colour/test_cleaned_color_resized/p8b2vg-0.png,0.8333333333333334,p8b2v9
ckowcc3w,6,/kaggle/input/test-colour/test_cleaned_color_resized/ckowcc3w-0.png,0.75,ekowec3w
43uquhed,8,/kaggle/input/test-colour/test_cleaned_color_resized/43uquhed-0.png,1.0,43uquhed
xlanpnt,7,/kaggle/input/test-colour/test_cleaned_color_resized/xlanpnt-0.png,0.7777777777777778,xldanppnt
2v2n13je,8,/kaggle/input/test-colour/test_cleaned_color_resized/2v2n13je-0.png,1.0,2v2n13je
mbbip,4,/kaggle/input/test-colour/test_cleaned_color_resized/mbbip-0.png,0.8,mbbi
0pv2w1t,5,/kaggle/input/test-colour/test_cleaned_color_resized/0pv2w1t-0.png,0.7142857142857143,qpv2wit
lszeci,5,/kaggle/input/test-colour/test_cleaned_color_resized/lszeci-0.png,0.8333333333333334,lszec
1bu55hc,4,/kaggle/input/test-colour/test_cleaned_color_resized/1bu55hc-0.png,0.5714285714285714,78u5shc
zqdfto,5,/kaggle/input/test-colour/test_cleaned_color_resized/zqdfto-0.png,0.8333333333333334,zqdfte
p91f1mry,6,/kaggle/input/test-colour/test_cleaned_color_resized/p91f1mry-0.png,0.75,p9lflmry
lva2bqcz,6,/kaggle/input/test-colour/test_cleaned_color_resized/lva2bqcz-0.png,0.75,lv28qcz
qendxna,5,/kaggle/input/test-colour/test_cleaned_color_resized/qendxna-0.png,0.7142857142857143,qenoxnn
7v1pp,3,/kaggle/input/test-colour/test_cleaned_color_resized/7v1pp-0.png,0.6,7v7pq
u0xb0l4k,6,/kaggle/input/test-colour/test_cleaned_color_resized/u0xb0l4k-0.png,0.6666666666666667,uoxbdol4k
x6i6k,3,/kaggle/input/test-colour/test_cleaned_color_resized/x6i6k-0.png,0.6,x8z6k
be1nxzo,4,/kaggle/input/test-colour/test_cleaned_color_resized/be1nxzo-0.png,0.5,be7mxzzz
b4bo0u,5,/kaggle/input/test-colour/test_cleaned_color_resized/b4bo0u-0.png,0.8333333333333334,b4b00u
xze1h,5,/kaggle/input/test-colour/test_cleaned_color_resized/xze1h-0.png,1.0,xze1h
30znefk,6,/kaggle/input/test-colour/test_cleaned_color_resized/30znefk-0.png,0.8571428571428572,3oznefk
zszdczic,6,/kaggle/input/test-colour/test_cleaned_color_resized/zszdczic-0.png,0.75,zszdcz1
1ewgub4,6,/kaggle/input/test-colour/test_cleaned_color_resized/1ewgub4-0.png,0.8571428571428572,1ew6ub4
g0lfj,2,/kaggle/input/test-colour/test_cleaned_color_resized/g0lfj-0.png,0.4,8oifj
4g453z3p,7,/kaggle/input/test-colour/test_cleaned_color_resized/4g453z3p-0.png,0.875,4g45323p
rgv02,5,/kaggle/input/test-colour/test_cleaned_color_resized/rgv02-0.png,1.0,rgv02
327gm,5,/kaggle/input/test-colour/test_cleaned_color_resized/327gm-0.png,1.0,327gm
swrd36,6,/kaggle/input/test-colour/test_cleaned_color_resized/swrd36-0.png,1.0,swrd36
8ej7j,5,/kaggle/input/test-colour/test_cleaned_color_resized/8ej7j-0.png,1.0,8ej7j
yeak,4,/kaggle/input/test-colour/test_cleaned_color_resized/yeak-0.png,1.0,yeak
k0j12hf,7,/kaggle/input/test-colour/test_cleaned_color_resized/k0j12hf-0.png,1.0,k0j12hf
nyrp9e,4,/kaggle/input/test-colour/test_cleaned_color_resized/nyrp9e-0.png,0.6666666666666667,ny8p98
ikni4lb,7,/kaggle/input/test-colour/test_cleaned_color_resized/ikni4lb-0.png,1.0,ikni4lb
pssgydfm,7,/kaggle/input/test-colour/test_cleaned_color_resized/pssgydfm-0.png,0.875,pssgyfm
mlqf,2,/kaggle/input/test-colour/test_cleaned_color_resized/mlqf-0.png,0.5,mtqt
y3ux06,6,/kaggle/input/test-colour/test_cleaned_color_resized/y3ux06-0.png,1.0,y3ux06
95j98se,7,/kaggle/input/test-colour/test_cleaned_color_resized/95j98se-0.png,1.0,95j98se
d6jceo,4,/kaggle/input/test-colour/test_cleaned_color_resized/d6jceo-0.png,0.6666666666666667,d6jffo
xvowfg,5,/kaggle/input/test-colour/test_cleaned_color_resized/xvowfg-0.png,0.8333333333333334,xvdwfg
8yeix3b2,6,/kaggle/input/test-colour/test_cleaned_color_resized/8yeix3b2-0.png,0.75,84e1x3b2
n4yvfz,4,/kaggle/input/test-colour/test_cleaned_color_resized/n4yvfz-0.png,0.6666666666666667,n4qvfr
9y4j9qb5,8,/kaggle/input/test-colour/test_cleaned_color_resized/9y4j9qb5-0.png,1.0,9y4j9qb5
skxhclvy,6,/kaggle/input/test-colour/test_cleaned_color_resized/skxhclvy-0.png,0.75,skhclry
l2qgx6,6,/kaggle/input/test-colour/test_cleaned_color_resized/l2qgx6-0.png,1.0,l2qgx6
7f3t77yk,6,/kaggle/input/test-colour/test_cleaned_color_resized/7f3t77yk-0.png,0.75,7q3x77yk
ah9z,4,/kaggle/input/test-colour/test_cleaned_color_resized/ah9z-0.png,1.0,ah9z
iwbeu,4,/kaggle/input/test-colour/test_cleaned_color_resized/iwbeu-0.png,0.8,1wbeu
kg8qx9v2,7,/kaggle/input/test-colour/test_cleaned_color_resized/kg8qx9v2-0.png,0.875,kg8qx9u2
83ii1ma7,6,/kaggle/input/test-colour/test_cleaned_color_resized/83ii1ma7-0.png,0.75,83ii7m7
zdoblf,4,/kaggle/input/test-colour/test_cleaned_color_resized/zdoblf-0.png,0.6666666666666667,zdq8lf
q9mqu13,7,/kaggle/input/test-colour/test_cleaned_color_resized/q9mqu13-0.png,1.0,q9mqu13
11nm,4,/kaggle/input/test-colour/test_cleaned_color_resized/11nm-0.png,1.0,11nm
85yt3,5,/kaggle/input/test-colour/test_cleaned_color_resized/85yt3-0.png,1.0,85yt3
yfqf,3,/kaggle/input/test-colour/test_cleaned_color_resized/yfqf-0.png,0.75,ytqf
gj8s,4,/kaggle/input/test-colour/test_cleaned_color_resized/gj8s-0.png,1.0,gj8s
wybb,4,/kaggle/input/test-colour/test_cleaned_color_resized/wybb-0.png,1.0,wybb
8z5y,1,/kaggle/input/test-colour/test_cleaned_color_resized/8z5y-0.png,0.25,8eou
zrfa0m0j,5,/kaggle/input/test-colour/test_cleaned_color_resized/zrfa0m0j-0.png,0.625,zifafmoj
xptpi,3,/kaggle/input/test-colour/test_cleaned_color_resized/xptpi-0.png,0.6,xp1p1
rv3io,4,/kaggle/input/test-colour/test_cleaned_color_resized/rv3io-0.png,0.8,r3io
1cfa40wy,8,/kaggle/input/test-colour/test_cleaned_color_resized/1cfa40wy-0.png,1.0,1cfa40wy
xhqxfi,4,/kaggle/input/test-colour/test_cleaned_color_resized/xhqxfi-0.png,0.6666666666666667,xhqxtj
0sia,0,/kaggle/input/test-colour/test_cleaned_color_resized/0sia-0.png,0.0,d5z8
mkb7,3,/kaggle/input/test-colour/test_cleaned_color_resized/mkb7-1.png,0.75,mk7
1ozltu,5,/kaggle/input/test-colour/test_cleaned_color_resized/1ozltu-0.png,0.8333333333333334,2ozltu
p1ci63,5,/kaggle/input/test-colour/test_cleaned_color_resized/p1ci63-0.png,0.8333333333333334,p1c163
7q0agge,5,/kaggle/input/test-colour/test_cleaned_color_resized/7q0agge-0.png,0.7142857142857143,7qogge
66yeec0o,7,/kaggle/input/test-colour/test_cleaned_color_resized/66yeec0o-0.png,0.875,66yeeco
lsapv,4,/kaggle/input/test-colour/test_cleaned_color_resized/lsapv-0.png,0.8,lsap9
dr1f,4,/kaggle/input/test-colour/test_cleaned_color_resized/dr1f-0.png,1.0,dr1f
7qbyo,4,/kaggle/input/test-colour/test_cleaned_color_resized/7qbyo-0.png,0.5,7qbyyyyy
dydqsftd,8,/kaggle/input/test-colour/test_cleaned_color_resized/dydqsftd-0.png,1.0,dydqsftd
bksz4,4,/kaggle/input/test-colour/test_cleaned_color_resized/bksz4-0.png,0.8,bxsz4
bf90d36,3,/kaggle/input/test-colour/test_cleaned_color_resized/bf90d36-0.png,0.4285714285714286,bfq8d8
w8soc,3,/kaggle/input/test-colour/test_cleaned_color_resized/w8soc-0.png,0.6,u8sof
l9b4cou6,6,/kaggle/input/test-colour/test_cleaned_color_resized/l9b4cou6-0.png,0.75,l984cdu6
w0brzjyz,7,/kaggle/input/test-colour/test_cleaned_color_resized/w0brzjyz-0.png,0.875,w06rzjyz
vv4odhq6,8,/kaggle/input/test-colour/test_cleaned_color_resized/vv4odhq6-0.png,1.0,vv4odhq6
ls3d,4,/kaggle/input/test-colour/test_cleaned_color_resized/ls3d-0.png,1.0,ls3d
mc01,3,/kaggle/input/test-colour/test_cleaned_color_resized/mc01-0.png,0.75,mc0l
fyhq8,5,/kaggle/input/test-colour/test_cleaned_color_resized/fyhq8-0.png,1.0,fyhq8
hwev766,7,/kaggle/input/test-colour/test_cleaned_color_resized/hwev766-0.png,1.0,hwev766
ja37ao13,8,/kaggle/input/test-colour/test_cleaned_color_resized/ja37ao13-0.png,1.0,ja37ao13
ulb7ir,6,/kaggle/input/test-colour/test_cleaned_color_resized/ulb7ir-0.png,1.0,ulb7ir
ugvgbp9,6,/kaggle/input/test-colour/test_cleaned_color_resized/ugvgbp9-0.png,0.8571428571428572,ugugbp9
gw3l,4,/kaggle/input/test-colour/test_cleaned_color_resized/gw3l-0.png,1.0,gw3l
vbj0ok,5,/kaggle/input/test-colour/test_cleaned_color_resized/vbj0ok-0.png,0.8333333333333334,vbj00k
l9j1ovuz,7,/kaggle/input/test-colour/test_cleaned_color_resized/l9j1ovuz-0.png,0.875,l9jiovuz
62h2rq,6,/kaggle/input/test-colour/test_cleaned_color_resized/62h2rq-0.png,1.0,62h2rq
7yd13j,3,/kaggle/input/test-colour/test_cleaned_color_resized/7yd13j-0.png,0.5,7gdu8j
cwwtxxdn,8,/kaggle/input/test-colour/test_cleaned_color_resized/cwwtxxdn-0.png,0.6666666666666667,cwwtxxxxxxdn
hxtahp3,7,/kaggle/input/test-colour/test_cleaned_color_resized/hxtahp3-0.png,1.0,hxtahp3
kwwf5,3,/kaggle/input/test-colour/test_cleaned_color_resized/kwwf5-0.png,0.6,kmnf5
5fx3r3h,6,/kaggle/input/test-colour/test_cleaned_color_resized/5fx3r3h-0.png,0.8571428571428572,5fx3k3h
8xbs5m1,7,/kaggle/input/test-colour/test_cleaned_color_resized/8xbs5m1-0.png,1.0,8xbs5m1
nrr4ow4,6,/kaggle/input/test-colour/test_cleaned_color_resized/nrr4ow4-0.png,0.8571428571428572,rrr4ow4
loo3ncg,4,/kaggle/input/test-colour/test_cleaned_color_resized/loo3ncg-0.png,0.5714285714285714,lqq3nug
hc0ulqk,3,/kaggle/input/test-colour/test_cleaned_color_resized/hc0ulqk-0.png,0.4285714285714286,fc0jpk
a6d6ejh,6,/kaggle/input/test-colour/test_cleaned_color_resized/a6d6ejh-0.png,0.8571428571428572,a6d6cjh
4hqru,5,/kaggle/input/test-colour/test_cleaned_color_resized/4hqru-0.png,1.0,4hqru
rbh9wyft,7,/kaggle/input/test-colour/test_cleaned_color_resized/rbh9wyft-0.png,0.875,rbh9uyft
i5kd0omr,3,/kaggle/input/test-colour/test_cleaned_color_resized/i5kd0omr-0.png,0.19999999999999996,ishdqqqqnm
zumj,4,/kaggle/input/test-colour/test_cleaned_color_resized/zumj-0.png,1.0,zumj
o3ag8,5,/kaggle/input/test-colour/test_cleaned_color_resized/o3ag8-0.png,1.0,o3ag8
hqo6slvr,8,/kaggle/input/test-colour/test_cleaned_color_resized/hqo6slvr-0.png,0.8888888888888888,hqqo6slvr
vhrnb,4,/kaggle/input/test-colour/test_cleaned_color_resized/vhrnb-0.png,0.8,vhrn5
fdb0,2,/kaggle/input/test-colour/test_cleaned_color_resized/fdb0-0.png,0.5,f8b6
6e8ky5vl,6,/kaggle/input/test-colour/test_cleaned_color_resized/6e8ky5vl-0.png,0.75,6e8hy5ul
72ok,4,/kaggle/input/test-colour/test_cleaned_color_resized/72ok-0.png,1.0,72ok
0msi,4,/kaggle/input/test-colour/test_cleaned_color_resized/0msi-0.png,1.0,0msi
dooeac1,4,/kaggle/input/test-colour/test_cleaned_color_resized/dooeac1-0.png,0.5714285714285714,d00eqc1
eeaveky,6,/kaggle/input/test-colour/test_cleaned_color_resized/eeaveky-0.png,0.8571428571428572,eeavehy
qyro,3,/kaggle/input/test-colour/test_cleaned_color_resized/qyro-0.png,0.75,qypo
03zl9o,4,/kaggle/input/test-colour/test_cleaned_color_resized/03zl9o-0.png,0.6666666666666667,o3zl9d
qj0gpg,5,/kaggle/input/test-colour/test_cleaned_color_resized/qj0gpg-0.png,0.8333333333333334,qjogpg
qh5udu,6,/kaggle/input/test-colour/test_cleaned_color_resized/qh5udu-0.png,1.0,qh5udu
pkz82,4,/kaggle/input/test-colour/test_cleaned_color_resized/pkz82-0.png,0.8,pk282
nis04e,4,/kaggle/input/test-colour/test_cleaned_color_resized/nis04e-0.png,0.6666666666666667,risq4e
tbcbw2c,7,/kaggle/input/test-colour/test_cleaned_color_resized/tbcbw2c-0.png,1.0,tbcbw2c
nfhgxq,6,/kaggle/input/test-colour/test_cleaned_color_resized/nfhgxq-0.png,1.0,nfhgxq
2mvjsa,6,/kaggle/input/test-colour/test_cleaned_color_resized/2mvjsa-0.png,1.0,2mvjsa
0lfjfob,3,/kaggle/input/test-colour/test_cleaned_color_resized/0lfjfob-0.png,0.4285714285714286,qyffoh
k5lutd,2,/kaggle/input/test-colour/test_cleaned_color_resized/k5lutd-0.png,0.16666666666666663,y5th5
agti,3,/kaggle/input/test-colour/test_cleaned_color_resized/agti-0.png,0.75,agt1
gc95,4,/kaggle/input/test-colour/test_cleaned_color_resized/gc95-0.png,1.0,gc95
uwgf2,5,/kaggle/input/test-colour/test_cleaned_color_resized/uwgf2-0.png,1.0,uwgf2
c0u7m,4,/kaggle/input/test-colour/test_cleaned_color_resized/c0u7m-0.png,0.8,cou7m
bpc5hioe,7,/kaggle/input/test-colour/test_cleaned_color_resized/bpc5hioe-0.png,0.875,bpc5hio
q71wa,3,/kaggle/input/test-colour/test_cleaned_color_resized/q71wa-0.png,0.6,q7lw2
9snz6yol,8,/kaggle/input/test-colour/test_cleaned_color_resized/9snz6yol-0.png,1.0,9snz6yol
3eo06,3,/kaggle/input/test-colour/test_cleaned_color_resized/3eo06-0.png,0.4285714285714286,3qnqq06
steu,4,/kaggle/input/test-colour/test_cleaned_color_resized/steu-0.png,1.0,steu
g0atmsxc,8,/kaggle/input/test-colour/test_cleaned_color_resized/g0atmsxc-0.png,1.0,g0atmsxc
ccphknh,7,/kaggle/input/test-colour/test_cleaned_color_resized/ccphknh-0.png,1.0,ccphknh
13bsgn2,4,/kaggle/input/test-colour/test_cleaned_color_resized/13bsgn2-0.png,0.5714285714285714,13baqu2
s3clp7,6,/kaggle/input/test-colour/test_cleaned_color_resized/s3clp7-0.png,1.0,s3clp7
uru17mq,7,/kaggle/input/test-colour/test_cleaned_color_resized/uru17mq-0.png,1.0,uru17mq
ylk9pbpy,8,/kaggle/input/test-colour/test_cleaned_color_resized/ylk9pbpy-0.png,1.0,ylk9pbpy
5d7659,4,/kaggle/input/test-colour/test_cleaned_color_resized/5d7659-0.png,0.6666666666666667,bd765
80qkq,5,/kaggle/input/test-colour/test_cleaned_color_resized/80qkq-0.png,1.0,80qkq
1o5kcof,6,/kaggle/input/test-colour/test_cleaned_color_resized/1o5kcof-0.png,0.8571428571428572,io5kcof
8fhvr,4,/kaggle/input/test-colour/test_cleaned_color_resized/8fhvr-0.png,0.8,8fhr
rtxicbh,4,/kaggle/input/test-colour/test_cleaned_color_resized/rtxicbh-0.png,0.5714285714285714,qtxzcby
y68r,4,/kaggle/input/test-colour/test_cleaned_color_resized/y68r-0.png,1.0,y68r
4hdb,4,/kaggle/input/test-colour/test_cleaned_color_resized/4hdb-0.png,1.0,4hdb
6xhz,4,/kaggle/input/test-colour/test_cleaned_color_resized/6xhz-0.png,1.0,6xhz
5gxru5c,4,/kaggle/input/test-colour/test_cleaned_color_resized/5gxru5c-0.png,0.5714285714285714,sggrusc
p0w0j,3,/kaggle/input/test-colour/test_cleaned_color_resized/p0w0j-0.png,0.6,pow8j
zztd6,4,/kaggle/input/test-colour/test_cleaned_color_resized/zztd6-0.png,0.8,zztj6
whs8wa,5,/kaggle/input/test-colour/test_cleaned_color_resized/whs8wa-0.png,0.8333333333333334,whs8w2
ph2tst,6,/kaggle/input/test-colour/test_cleaned_color_resized/ph2tst-0.png,1.0,ph2tst
s8n5a5k,5,/kaggle/input/test-colour/test_cleaned_color_resized/s8n5a5k-0.png,0.7142857142857143,q8n5x5k
n0droc,5,/kaggle/input/test-colour/test_cleaned_color_resized/n0droc-0.png,0.8333333333333334,n0qroc
kyswo,5,/kaggle/input/test-colour/test_cleaned_color_resized/kyswo-0.png,1.0,kyswo
szuz,4,/kaggle/input/test-colour/test_cleaned_color_resized/szuz-0.png,1.0,szuz
60dmyc0q,6,/kaggle/input/test-colour/test_cleaned_color_resized/60dmyc0q-0.png,0.75,60pyyc0q
4hjvpr,6,/kaggle/input/test-colour/test_cleaned_color_resized/4hjvpr-0.png,1.0,4hjvpr
zcn0,2,/kaggle/input/test-colour/test_cleaned_color_resized/zcn0-0.png,0.5,zcxo
08nxd77,6,/kaggle/input/test-colour/test_cleaned_color_resized/08nxd77-0.png,0.8571428571428572,08nxd7
jw0hsa6n,8,/kaggle/input/test-colour/test_cleaned_color_resized/jw0hsa6n-0.png,1.0,jw0hsa6n
0yoxyw5,6,/kaggle/input/test-colour/test_cleaned_color_resized/0yoxyw5-0.png,0.8571428571428572,oyoxyw5
lho2v,4,/kaggle/input/test-colour/test_cleaned_color_resized/lho2v-0.png,0.8,lh02v
4cjt,4,/kaggle/input/test-colour/test_cleaned_color_resized/4cjt-0.png,1.0,4cjt
pkf116,3,/kaggle/input/test-colour/test_cleaned_color_resized/pkf116-0.png,0.5,pxf1
x31s3su,5,/kaggle/input/test-colour/test_cleaned_color_resized/x31s3su-0.png,0.7142857142857143,x3l3su
omcp7jt,7,/kaggle/input/test-colour/test_cleaned_color_resized/omcp7jt-0.png,1.0,omcp7jt
iackdv2,5,/kaggle/input/test-colour/test_cleaned_color_resized/iackdv2-0.png,0.7142857142857143,1ackov2
eyqul0,6,/kaggle/input/test-colour/test_cleaned_color_resized/eyqul0-0.png,0.8571428571428572,eyquul0
xun9,4,/kaggle/input/test-colour/test_cleaned_color_resized/xun9-0.png,1.0,xun9
8vvo6nxj,6,/kaggle/input/test-colour/test_cleaned_color_resized/8vvo6nxj-0.png,0.75,8vv06nj
6ezy,3,/kaggle/input/test-colour/test_cleaned_color_resized/6ezy-0.png,0.75,6e2y
zkw5,4,/kaggle/input/test-colour/test_cleaned_color_resized/zkw5-0.png,1.0,zkw5
5xg9,3,/kaggle/input/test-colour/test_cleaned_color_resized/5xg9-0.png,0.75,sxg9
6rn1,2,/kaggle/input/test-colour/test_cleaned_color_resized/6rn1-0.png,0.5,6px1
cc8am3d,7,/kaggle/input/test-colour/test_cleaned_color_resized/cc8am3d-0.png,1.0,cc8am3d
vr1n847a,8,/kaggle/input/test-colour/test_cleaned_color_resized/vr1n847a-0.png,1.0,vr1n847a
am3zutsp,8,/kaggle/input/test-colour/test_cleaned_color_resized/am3zutsp-0.png,1.0,am3zutsp
pf6xwe54,5,/kaggle/input/test-colour/test_cleaned_color_resized/pf6xwe54-0.png,0.625,pp6xw2s4
